## trace file of reporting unit Pi values from gsi_sim.  NumBurnIn= 50000  NumSweeps= 20000 ThinningInterval= 20
SweepNumber	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
17360	0.10686070	0.03195316	0.12114495	0.09896873	0.64107247
17380	0.10565580	0.02888413	0.11270452	0.09931103	0.65344451
17400	0.10954048	0.02699950	0.12769503	0.09555258	0.64021241
17420	0.10281833	0.03439760	0.11970676	0.10033376	0.64274356
17440	0.10065627	0.03039975	0.12456516	0.10334710	0.64103172
17460	0.10523806	0.03230609	0.12114201	0.10317206	0.63814178
17480	0.12204845	0.02997184	0.11661545	0.11408385	0.61728041
17500	0.12321777	0.03701013	0.10684680	0.11001362	0.62291169
17520	0.12396650	0.02780554	0.11620711	0.09724199	0.63477886
17540	0.09763855	0.03517061	0.12995204	0.10740883	0.62982997
17560	0.10538483	0.03957356	0.11264576	0.09814150	0.64425435
17580	0.11284554	0.03666892	0.11454138	0.10963439	0.62630978
17600	0.10395257	0.02977415	0.12917550	0.10976763	0.62733016
17620	0.10211602	0.03569969	0.12215265	0.09541099	0.64462065
17640	0.10682372	0.02941989	0.12070643	0.09965587	0.64339410
17660	0.10999263	0.02731875	0.12485784	0.09981593	0.63801486
17680	0.11380825	0.03548233	0.12870312	0.09251002	0.62949629
17700	0.11066046	0.03220388	0.11148704	0.10318720	0.64246143
17720	0.11677823	0.03223183	0.12484517	0.10290748	0.62323728
17740	0.11699889	0.03689677	0.12650433	0.10656296	0.61303705
17760	0.10320031	0.03056888	0.11182180	0.10963492	0.64477408
17780	0.12202064	0.03591493	0.11324679	0.10770810	0.62110954
17800	0.11013967	0.03007274	0.12149351	0.11054593	0.62774814
17820	0.11462506	0.02710834	0.12139771	0.10949280	0.62737608
17840	0.10744242	0.03339331	0.12771740	0.11310664	0.61834022
17860	0.12228497	0.02816264	0.12545293	0.10274853	0.62135094
17880	0.11363965	0.03164775	0.11608756	0.09989252	0.63873251
17900	0.11443751	0.02921376	0.11548582	0.09932592	0.64153700
17920	0.11624993	0.02830491	0.11322653	0.11377025	0.62844838
17940	0.10573738	0.03243943	0.12127914	0.10110998	0.63943406
17960	0.10622505	0.03087578	0.12141138	0.10235623	0.63913156
17980	0.10850380	0.02686904	0.11142297	0.10817659	0.64502760
18000	0.10727422	0.02927709	0.13609630	0.09628396	0.63106843
18020	0.11003866	0.03533431	0.11932743	0.10042282	0.63487678
18040	0.10728583	0.03090624	0.12747163	0.10089831	0.63343799
18060	0.11799955	0.03000975	0.10259627	0.10850556	0.64088887
18080	0.11090760	0.02947437	0.12912244	0.10018258	0.63031301
18100	0.12276080	0.03012185	0.12713741	0.10701285	0.61296709
18120	0.10723476	0.02780121	0.11332016	0.09880589	0.65283799
18140	0.10350586	0.03567671	0.12171848	0.10419575	0.63490320
18160	0.11258651	0.03136859	0.11182369	0.10034831	0.64387289
18180	0.10485099	0.03337182	0.12118790	0.11453939	0.62604990
18200	0.11516753	0.03591063	0.11485948	0.10502775	0.62903460
18220	0.10654142	0.03268463	0.11838015	0.09190003	0.65049377
18240	0.11218525	0.03459576	0.11847143	0.10286268	0.63188489
18260	0.10699772	0.03803241	0.12719594	0.09853635	0.62923758
18280	0.10744835	0.03576872	0.12523146	0.09944685	0.63210462
18300	0.11041390	0.02613262	0.11184351	0.09289361	0.65871636
18320	0.11463123	0.03889160	0.12112286	0.10090382	0.62445048
18340	0.10057403	0.02866519	0.12316882	0.11320191	0.63439004
18360	0.11897896	0.03246139	0.10508188	0.12103966	0.62243811
18380	0.11183085	0.03381053	0.10971574	0.10961843	0.63502445
18400	0.10883088	0.02774241	0.11943324	0.10008255	0.64391092
18420	0.11160792	0.02608579	0.12708127	0.11039751	0.62482751
18440	0.10231751	0.03209774	0.12286219	0.12344738	0.61927518
18460	0.11360024	0.02594080	0.12162901	0.09928630	0.63954365
18480	0.10670485	0.03254616	0.11848304	0.10658141	0.63568454
18500	0.11851716	0.03311433	0.12877435	0.10102322	0.61857095
18520	0.12112251	0.03536533	0.12008684	0.11645745	0.60696787
18540	0.11234973	0.03267732	0.11621998	0.11398458	0.62476839
18560	0.12277569	0.03534545	0.12225878	0.10656675	0.61305333
18580	0.11710643	0.03464665	0.12422788	0.10846529	0.61555374
18600	0.11214755	0.03479137	0.12998211	0.11576200	0.60731698
18620	0.09393012	0.03408780	0.11481027	0.09842389	0.65874792
18640	0.10339857	0.02817643	0.12067447	0.11403310	0.63371743
18660	0.11128986	0.03640656	0.12179190	0.11240053	0.61811116
18680	0.11763287	0.03342063	0.11440585	0.10807537	0.62646529
18700	0.10164769	0.03031569	0.12269488	0.09718388	0.64815786
18720	0.11940936	0.03713217	0.12106871	0.11549535	0.60689442
18740	0.10090169	0.03145239	0.11507596	0.11260497	0.63996498
18760	0.11446120	0.03908914	0.12497224	0.11094294	0.61053449
18780	0.11493950	0.02839663	0.12362182	0.10437649	0.62866557
18800	0.10725806	0.02903089	0.11423413	0.10127320	0.64820371
18820	0.10072531	0.03344916	0.12520866	0.10613741	0.63447945
18840	0.11053311	0.03359693	0.11364096	0.10447668	0.63775232
18860	0.11302238	0.03019657	0.11604334	0.09162568	0.64911204
18880	0.10579756	0.03850135	0.11964584	0.09535634	0.64069892
18900	0.09978447	0.03232569	0.11720177	0.09746386	0.65322421
18920	0.11557708	0.03527478	0.12518898	0.09833261	0.62562655
18940	0.11469422	0.02683591	0.11996282	0.09849933	0.64000773
18960	0.10966107	0.03481959	0.12431393	0.10164866	0.62955675
18980	0.10090819	0.02607376	0.12242163	0.11143746	0.63915896
19000	0.10455708	0.02616431	0.11808057	0.09682334	0.65437470
19020	0.10166745	0.03892896	0.11783453	0.10005905	0.64151001
19040	0.11458506	0.03773698	0.12766836	0.10758322	0.61242638
19060	0.11738210	0.03058405	0.11014629	0.09575285	0.64613471
19080	0.10742157	0.03119345	0.11861996	0.09223613	0.65052888
19100	0.11753457	0.02711661	0.11605327	0.10701239	0.63228315
19120	0.11506345	0.03229423	0.11669192	0.10718052	0.62876988
19140	0.12779519	0.03008211	0.11214339	0.09552434	0.63445497
19160	0.10834356	0.03922880	0.11094105	0.10714304	0.63434355
19180	0.10706135	0.03444134	0.12934785	0.10431239	0.62483708
19200	0.10874223	0.02738553	0.13114749	0.10836357	0.62436118
19220	0.10523593	0.02976145	0.12683735	0.09663160	0.64153367
19240	0.09425128	0.03607019	0.12616536	0.11613071	0.62738246
19260	0.10282319	0.03140364	0.12489814	0.09960974	0.64126529
19280	0.11870815	0.02932985	0.12507249	0.11925019	0.60763932
19300	0.11742213	0.03603995	0.12807727	0.10227175	0.61618889
19320	0.10975535	0.03100766	0.11703963	0.09185046	0.65034690
19340	0.10973934	0.03370596	0.11962671	0.10218287	0.63474512
19360	0.10219777	0.03437945	0.11210360	0.11428554	0.63703364
19380	0.10762480	0.03195703	0.12179384	0.10164697	0.63697736
19400	0.11729097	0.03244420	0.11951731	0.11161239	0.61913513
19420	0.10742080	0.03938528	0.11931184	0.09637198	0.63751010
19440	0.10156762	0.03496670	0.12302837	0.10959640	0.63084090
19460	0.10561437	0.03335072	0.11920244	0.10620383	0.63562865
19480	0.10236768	0.03746517	0.12408087	0.11543003	0.62065626
19500	0.11237513	0.03625249	0.11727742	0.09570835	0.63838662
19520	0.11717868	0.03778690	0.11190236	0.10189803	0.63123403
19540	0.11024454	0.02855817	0.12268807	0.09506488	0.64344433
19560	0.11358619	0.03503136	0.12245765	0.10326004	0.62566476
19580	0.10349890	0.03459236	0.12429964	0.11797423	0.61963488
19600	0.10950615	0.03557999	0.11915918	0.10409775	0.63165693
19620	0.10185071	0.03413500	0.12442792	0.09643739	0.64314897
19640	0.11128210	0.03552064	0.12528001	0.10359835	0.62431889
19660	0.11103826	0.02828942	0.12898210	0.09032282	0.64136741
19680	0.12047127	0.02878981	0.11376832	0.09690709	0.64006352
19700	0.11600458	0.02704012	0.13400612	0.08609163	0.63685756
19720	0.10278634	0.04097086	0.12581279	0.09749554	0.63293447
19740	0.10899050	0.04179036	0.11496234	0.11138028	0.62287651
19760	0.11785354	0.02916312	0.11541056	0.10303608	0.63453671
19780	0.11069457	0.03115981	0.11867640	0.10033033	0.63913889
19800	0.11098517	0.02762782	0.12923617	0.09672717	0.63542366
19820	0.10780102	0.03608754	0.11131603	0.10904191	0.63575350
19840	0.10418483	0.03165608	0.12256077	0.10267955	0.63891877
19860	0.11439235	0.03169440	0.12280702	0.10898924	0.62211701
19880	0.11485620	0.03728575	0.11779825	0.10821402	0.62184578
19900	0.11344319	0.03071851	0.11634675	0.11033074	0.62916080
19920	0.11316246	0.02770217	0.12805348	0.11657824	0.61450365
19940	0.11053937	0.03087717	0.13984615	0.10879530	0.60994201
19960	0.10259529	0.02988820	0.14275857	0.09838617	0.62637178
19980	0.11031741	0.03308376	0.12209063	0.09881995	0.63568825
20000	0.12062501	0.02571196	0.10682213	0.10008001	0.64676088
20020	0.10429247	0.02825294	0.11823039	0.11429930	0.63492490
20040	0.10628423	0.03396201	0.11750570	0.10678344	0.63546462
20060	0.11675073	0.03362142	0.12714842	0.11925476	0.60322466
20080	0.10506537	0.03430281	0.12793473	0.09892920	0.63376789
20100	0.10491136	0.02829512	0.12347248	0.11041768	0.63290336
20120	0.11075474	0.03640581	0.11130868	0.10768458	0.63384618
20140	0.11821661	0.03203338	0.11232743	0.09215301	0.64526957
20160	0.12268356	0.03665434	0.11497828	0.09845339	0.62723042
20180	0.11067924	0.02545940	0.12669149	0.10494394	0.63222594
20200	0.11918220	0.03506264	0.12633137	0.10347747	0.61594632
20220	0.11000217	0.03179013	0.12053965	0.09863013	0.63903791
20240	0.11688673	0.03176041	0.12657052	0.09884327	0.62593907
20260	0.10685148	0.02878964	0.11543976	0.10641345	0.64250566
20280	0.10960526	0.03985831	0.11238252	0.10319934	0.63495456
20300	0.10618970	0.03417658	0.12443483	0.09668507	0.63851382
20320	0.10219315	0.03445861	0.11252634	0.11775644	0.63306546
20340	0.10810588	0.03047848	0.11049856	0.12096068	0.62995641
20360	0.10761286	0.02715127	0.12057695	0.09794997	0.64670894
20380	0.10108166	0.02827888	0.12397565	0.09854749	0.64811631
20400	0.10644349	0.02706289	0.10953535	0.11267860	0.64427968
20420	0.10095556	0.03832587	0.13362455	0.10190485	0.62518918
20440	0.10919891	0.03157227	0.11484625	0.09851725	0.64586532
20460	0.10889425	0.02959072	0.12434434	0.10917055	0.62800013
20480	0.11083474	0.02894844	0.12340791	0.11575784	0.62105106
20500	0.10852838	0.02824906	0.11900100	0.11111938	0.63310219
20520	0.12111380	0.03377735	0.10939207	0.10737981	0.62833697
20540	0.09953805	0.02530139	0.12146499	0.11173557	0.64195999
20560	0.10040176	0.03361887	0.12889213	0.10739458	0.62969266
20580	0.10534355	0.03128207	0.12206284	0.09424628	0.64706526
20600	0.10743386	0.03286517	0.11874067	0.09427607	0.64668423
20620	0.10071041	0.03225361	0.12099171	0.11792910	0.62811516
20640	0.13605571	0.03351799	0.11910378	0.08825176	0.62307077
20660	0.09883230	0.03612252	0.11738674	0.09990880	0.64774964
20680	0.11238033	0.02877013	0.12007205	0.10753087	0.63124662
20700	0.11859591	0.03414633	0.11106835	0.10093862	0.63525079
20720	0.10957783	0.03580759	0.12105343	0.10182735	0.63173381
20740	0.10241735	0.03397077	0.12312161	0.10324325	0.63724703
20760	0.11889936	0.03959294	0.11784157	0.08513725	0.63852887
20780	0.11619387	0.03182321	0.12878954	0.09949291	0.62370047
20800	0.11327403	0.03198858	0.12683216	0.10769086	0.62021436
20820	0.11015600	0.03600480	0.11768381	0.09494473	0.64121067
20840	0.10327155	0.04348408	0.11810553	0.10646791	0.62867093
20860	0.10614516	0.03014951	0.12975826	0.11100000	0.62294707
20880	0.11851415	0.03032401	0.11678037	0.10608387	0.62829760
20900	0.11058262	0.03223685	0.12845425	0.11053477	0.61819151
20920	0.10989712	0.03508344	0.12347594	0.10713589	0.62440761
20940	0.10459527	0.03918260	0.11912412	0.09984895	0.63724906
20960	0.11273462	0.03077556	0.12535928	0.11028548	0.62084506
20980	0.11992041	0.03123192	0.10653540	0.10007164	0.64224063
21000	0.10472311	0.03116469	0.12073596	0.10266993	0.64070631
21020	0.10565383	0.02960228	0.13302468	0.08989534	0.64182387
21040	0.11061249	0.04052582	0.11797961	0.10474092	0.62614117
21060	0.10792889	0.03525381	0.11271677	0.10902278	0.63507775
21080	0.10601904	0.03953077	0.11627292	0.10259300	0.63558427
21100	0.10332148	0.02689326	0.12135922	0.10394994	0.64447610
21120	0.10720597	0.03408301	0.11060762	0.11095820	0.63714520
21140	0.11045174	0.03814730	0.11316815	0.10048224	0.63775056
21160	0.11159619	0.03235036	0.11394253	0.09613745	0.64597348
21180	0.11124271	0.03082754	0.12102834	0.10100901	0.63589240
21200	0.10567753	0.03464835	0.11840871	0.09092348	0.65034194
21220	0.10336839	0.02637847	0.11911288	0.11128568	0.63985457
21240	0.11733236	0.03568388	0.11933352	0.08943084	0.63821939
21260	0.10195891	0.03295974	0.11686421	0.10049635	0.64772079
21280	0.11184160	0.03641714	0.11274558	0.10553890	0.63345677
21300	0.11538291	0.02307139	0.11609031	0.10142579	0.64402960
21320	0.11346633	0.03292584	0.12771519	0.10122403	0.62466862
21340	0.10834079	0.03881180	0.11721778	0.09390629	0.64172333
21360	0.10901659	0.03340413	0.12536686	0.10125576	0.63095666
21380	0.10824102	0.03071899	0.11769347	0.10931129	0.63403523
21400	0.10915605	0.03881807	0.12001857	0.10637512	0.62563219
21420	0.10450146	0.03269821	0.11090814	0.10167735	0.65021484
21440	0.10741709	0.03678168	0.11339727	0.09387973	0.64852423
21460	0.11949359	0.03462426	0.12892105	0.11139456	0.60556654
21480	0.10888996	0.02915849	0.11655862	0.10588633	0.63950660
21500	0.10546599	0.03162355	0.12358381	0.09730562	0.64202103
21520	0.10941601	0.03237857	0.10915497	0.10729786	0.64175259
21540	0.11588917	0.03242332	0.11670962	0.10916602	0.62581187
21560	0.11496984	0.03223487	0.11623366	0.09161341	0.64494823
21580	0.11357629	0.03229881	0.11881330	0.10513944	0.63017217
21600	0.09637701	0.03605755	0.13041652	0.10133558	0.63581333
21620	0.11488229	0.02964935	0.11230007	0.11041998	0.63274832
21640	0.11712240	0.03839656	0.11500836	0.09675619	0.63271648
21660	0.11670346	0.03479144	0.11948161	0.09923298	0.62979050
21680	0.11915253	0.03278107	0.11303902	0.09517088	0.63985650
21700	0.11144096	0.03121829	0.12198423	0.09371180	0.64164471
21720	0.10761988	0.03098046	0.11669103	0.11067143	0.63403720
21740	0.11121705	0.03397556	0.12575403	0.09252002	0.63653334
21760	0.11671846	0.03831171	0.11348607	0.10440359	0.62708017
21780	0.10274365	0.03172747	0.11406538	0.11230479	0.63915870
21800	0.10667349	0.03067006	0.11936606	0.11341620	0.62987418
21820	0.11263513	0.02798318	0.11520859	0.10790311	0.63627000
21840	0.10333781	0.03040926	0.12435592	0.10009610	0.64180091
21860	0.09725475	0.03199453	0.12452113	0.10527090	0.64095868
21880	0.11250186	0.03337571	0.11224149	0.10766951	0.63421144
21900	0.10731585	0.03698866	0.11137885	0.12348064	0.62083600
21920	0.11378580	0.03583907	0.12126459	0.10389713	0.62521341
21940	0.10708254	0.02886805	0.11775437	0.11077038	0.63552466
21960	0.11131299	0.03053366	0.11849467	0.11922559	0.62043308
21980	0.10992022	0.03569170	0.10403708	0.12363507	0.62671593
22000	0.11223154	0.03568286	0.12498162	0.09448090	0.63262308
22020	0.10225487	0.04014148	0.12069681	0.09879090	0.63811594
22040	0.11162998	0.03173226	0.11193195	0.10586789	0.63883791
22060	0.11234255	0.03619351	0.11740554	0.09346974	0.64058866
22080	0.10813626	0.03348939	0.12182293	0.11436121	0.62219020
22100	0.10421600	0.03142404	0.12823856	0.08188219	0.65423921
22120	0.11064740	0.02952942	0.12360855	0.11497062	0.62124402
22140	0.12031226	0.03301337	0.11733092	0.09431665	0.63502679
22160	0.10084778	0.02655482	0.11005590	0.11249132	0.65005017
22180	0.11966744	0.03328644	0.11413952	0.10547839	0.62742820
22200	0.10123272	0.03731006	0.13071282	0.10441200	0.62633241
22220	0.12201723	0.03068729	0.11040808	0.10090619	0.63598120
22240	0.11049718	0.03125047	0.12286005	0.10499363	0.63039867
22260	0.11184148	0.03341991	0.11493487	0.09715817	0.64264557
22280	0.10552426	0.03274292	0.12601451	0.10310489	0.63261342
22300	0.11323137	0.02873163	0.12304803	0.08806116	0.64692781
22320	0.11810246	0.02942183	0.10415473	0.11484573	0.63347525
22340	0.10160516	0.03256298	0.12194536	0.10562490	0.63826160
22360	0.10975472	0.03734236	0.11137172	0.12065115	0.62088004
22380	0.09921724	0.03189583	0.12790150	0.11183333	0.62915210
22400	0.11207757	0.03824022	0.12257078	0.10452761	0.62258381
22420	0.10324333	0.02981498	0.11892619	0.10220168	0.64581383
22440	0.11062633	0.03134568	0.11422644	0.09526807	0.64853348
22460	0.10739808	0.02733787	0.12040981	0.11161146	0.63324278
22480	0.11055957	0.02837800	0.11368774	0.10308286	0.64429183
22500	0.12087199	0.03022051	0.11192468	0.09137946	0.64560337
22520	0.10369893	0.03470767	0.12835255	0.09511917	0.63812168
22540	0.09961228	0.03646094	0.12318171	0.11091085	0.62983422
22560	0.11933304	0.03497902	0.11692277	0.10101549	0.62774968
22580	0.10900759	0.02247687	0.12043717	0.10944308	0.63863530
22600	0.12192725	0.03343979	0.12715533	0.10319208	0.61428555
22620	0.11301440	0.03416870	0.12556281	0.10631471	0.62093938
22640	0.11055037	0.03584915	0.11905556	0.10505012	0.62949479
22660	0.11436926	0.03121359	0.10929450	0.10062688	0.64449577
22680	0.10979518	0.03646137	0.11906227	0.09690925	0.63777193
22700	0.11625540	0.03563055	0.12212637	0.10213463	0.62385305
22720	0.10866794	0.02721870	0.12510782	0.09982445	0.63918108
22740	0.10857799	0.02487381	0.12274770	0.11885848	0.62494202
22760	0.11927644	0.03195815	0.11662715	0.11466741	0.61747085
22780	0.10017860	0.03324000	0.13688812	0.09294333	0.63674995
22800	0.11679798	0.02866505	0.11728698	0.09335865	0.64389134
22820	0.12668921	0.03048221	0.13542497	0.10023145	0.60717215
22840	0.11351624	0.03713341	0.11898307	0.09758079	0.63278649
22860	0.10619361	0.03412439	0.12504155	0.10066601	0.63397445
22880	0.10859096	0.03980645	0.11601060	0.10096269	0.63462929
22900	0.12096446	0.03004373	0.12070570	0.10419021	0.62409590
22920	0.10426982	0.03262143	0.11993816	0.10735347	0.63581712
22940	0.09946289	0.03185202	0.11494858	0.11425535	0.63948116
22960	0.10053112	0.03568906	0.11372964	0.10872889	0.64132128
22980	0.11710160	0.03558117	0.11771087	0.09539056	0.63421579
23000	0.10674117	0.02977791	0.11667775	0.09904534	0.64775784
23020	0.10391667	0.03231218	0.11197989	0.10536265	0.64642860
23040	0.10552418	0.03207212	0.11833337	0.12166822	0.62240211
23060	0.11250454	0.02685045	0.11820019	0.10796382	0.63448100
23080	0.11404415	0.02355662	0.11691334	0.10935493	0.63613097
23100	0.11075917	0.03129108	0.11731037	0.09172391	0.64891547
23120	0.10753683	0.03371519	0.11796199	0.10210995	0.63867605
23140	0.11576392	0.03305293	0.12260108	0.09592475	0.63265732
23160	0.11375758	0.03060778	0.12516665	0.09932883	0.63113916
23180	0.11661840	0.02962347	0.11760385	0.10388872	0.63226556
23200	0.10286773	0.03537556	0.11351751	0.09520777	0.65303143
23220	0.12107541	0.03619630	0.13116533	0.10318645	0.60837652
23240	0.10569225	0.03690914	0.11617913	0.11902453	0.62219496
23260	0.10620389	0.02855791	0.12395697	0.11039117	0.63089005
23280	0.10864436	0.03092920	0.11516663	0.10182544	0.64343436
23300	0.10802156	0.03154141	0.11908157	0.09079688	0.65055858
23320	0.10467567	0.03586378	0.11697852	0.11466180	0.62782023
23340	0.10986947	0.03110609	0.12176089	0.10844074	0.62882281
23360	0.10660274	0.03426914	0.11319438	0.10471713	0.64121660
23380	0.11269284	0.03336073	0.12308844	0.10142900	0.62942899
23400	0.12085263	0.03063754	0.11591185	0.09318674	0.63941123
23420	0.09969142	0.02798495	0.12057042	0.11411750	0.63763572
23440	0.09717235	0.03152871	0.13404482	0.08945856	0.64779557
23460	0.11506018	0.03084353	0.11073774	0.10630034	0.63705822
23480	0.11130350	0.03285873	0.11080403	0.11173074	0.63330299
23500	0.10792591	0.03375429	0.12051623	0.11136769	0.62643588
23520	0.10219848	0.02968692	0.10889319	0.11022406	0.64899736
23540	0.11062935	0.03215616	0.10863526	0.11160297	0.63697626
23560	0.11422415	0.03648868	0.10591733	0.09743616	0.64593368
23580	0.10920538	0.03027785	0.11398588	0.09405766	0.65247324
23600	0.11292388	0.03015918	0.11846849	0.09881903	0.63962942
23620	0.11207587	0.03471871	0.12239976	0.11904894	0.61175674
23640	0.12040854	0.03710984	0.10513717	0.09729807	0.64004638
23660	0.11379961	0.02877405	0.12037844	0.09691297	0.64013493
23680	0.10627791	0.03261610	0.12572701	0.09914799	0.63623098
23700	0.11217992	0.03179055	0.12251372	0.09840873	0.63510708
23720	0.10415822	0.03719269	0.12154043	0.11110465	0.62600402
23740	0.10419685	0.03358866	0.11244028	0.10031224	0.64946196
23760	0.10430141	0.03941389	0.11326632	0.10374866	0.63926973
23780	0.11554577	0.03352226	0.11759603	0.10454533	0.62879061
23800	0.10980421	0.02640107	0.11218159	0.10129511	0.65031803
23820	0.10704557	0.03999842	0.10910839	0.09904850	0.64479913
23840	0.10783485	0.03031853	0.10797406	0.11119111	0.64268145
23860	0.10392348	0.02925962	0.13156092	0.10765537	0.62760061
23880	0.10336079	0.03829829	0.11565980	0.11389399	0.62878713
23900	0.11043426	0.02908616	0.11572903	0.09610519	0.64864535
23920	0.11268068	0.02994734	0.11572330	0.10973002	0.63191866
23940	0.11994414	0.03203344	0.11813323	0.09899324	0.63089595
23960	0.11015293	0.03840560	0.11699527	0.09887172	0.63557448
23980	0.11410693	0.02978687	0.12842643	0.10487583	0.62280393
24000	0.11683602	0.02956482	0.12429703	0.10047177	0.62883036
24020	0.11096540	0.02897330	0.12730344	0.09420010	0.63855776
24040	0.11519520	0.03824230	0.11730148	0.09625007	0.63301095
24060	0.11995198	0.03023398	0.11618391	0.11973369	0.61389644
24080	0.10468686	0.03118855	0.11963790	0.10577417	0.63871251
24100	0.10533488	0.02814844	0.11584575	0.09592699	0.65474395
24120	0.11328402	0.02986174	0.12340723	0.09482368	0.63862334
24140	0.10975293	0.03804854	0.12697024	0.09480618	0.63042212
24160	0.12156382	0.03921260	0.12060062	0.09713454	0.62148842
24180	0.11829108	0.03979437	0.11977288	0.11428239	0.60785928
24200	0.11249110	0.03291350	0.11789692	0.10771443	0.62898405
24220	0.11624679	0.02534906	0.12596194	0.11246337	0.61997885
24240	0.12626092	0.03365367	0.11374226	0.11020186	0.61614128
24260	0.10155453	0.03182817	0.10961850	0.10266066	0.65433815
24280	0.09629118	0.03061491	0.12812933	0.10361808	0.64134650
24300	0.10009399	0.02876961	0.11309192	0.10739877	0.65064571
24320	0.11588738	0.02837388	0.12544026	0.09292547	0.63737300
24340	0.11296663	0.03456834	0.13225859	0.10991423	0.61029221
24360	0.10837359	0.03472477	0.11864938	0.10088548	0.63736678
24380	0.11468949	0.03184917	0.11719772	0.10468014	0.63158348
24400	0.10420852	0.02938848	0.11972073	0.10462414	0.64205812
24420	0.10677008	0.02211719	0.12017893	0.10303895	0.64789484
24440	0.10566779	0.03349242	0.13400819	0.10793114	0.61890046
24460	0.12412246	0.02878324	0.11078781	0.10023091	0.63607558
24480	0.11076759	0.03627915	0.11111398	0.09547950	0.64635979
24500	0.10798645	0.02959040	0.11624312	0.10902142	0.63715861
24520	0.09302259	0.02836726	0.12277092	0.11562665	0.64021257
24540	0.11795296	0.02473906	0.11519540	0.10117621	0.64093637
24560	0.10433227	0.03803096	0.12128171	0.08760293	0.64875213
24580	0.10156518	0.03361790	0.11366802	0.11188014	0.63926876
24600	0.10644968	0.03841304	0.12192250	0.11254776	0.62066702
24620	0.11799489	0.03278765	0.11641037	0.10148215	0.63132494
24640	0.10383404	0.03017866	0.12491734	0.09672360	0.64434636
24660	0.11007781	0.03694960	0.11479142	0.09161849	0.64656268
24680	0.11519114	0.03005720	0.11035705	0.10524194	0.63915268
24700	0.10885132	0.03301012	0.11586947	0.09891231	0.64335678
24720	0.10998446	0.02964020	0.11012233	0.10712049	0.64313253
24740	0.10431927	0.02298281	0.12257624	0.11300829	0.63711339
24760	0.09929219	0.03059722	0.11992277	0.10910956	0.64107825
24780	0.10666212	0.03754852	0.13543453	0.09788239	0.62247244
24800	0.10616037	0.03259295	0.12062534	0.08779269	0.65282865
24820	0.11209600	0.03874654	0.11574556	0.10605425	0.62735765
24840	0.11234687	0.03658702	0.12646638	0.10839468	0.61620505
24860	0.11077191	0.02487903	0.12696460	0.11017586	0.62720859
24880	0.10450375	0.04202774	0.12533708	0.11042379	0.61770764
24900	0.10388096	0.03604103	0.13853517	0.10847038	0.61307246
24920	0.10847999	0.03728952	0.11377226	0.10511420	0.63534404
24940	0.11055711	0.03117531	0.12100046	0.11261213	0.62465500
24960	0.11217217	0.03403545	0.12457668	0.09317538	0.63604032
24980	0.12328180	0.02871033	0.11344050	0.09564330	0.63892407
25000	0.11508144	0.03187446	0.12533311	0.10911237	0.61859862
25020	0.10920728	0.03102649	0.10584813	0.10263679	0.65128131
25040	0.09967587	0.03447516	0.12217810	0.11108898	0.63258189
25060	0.12434761	0.02583454	0.11537583	0.10458022	0.62986179
25080	0.10077698	0.03118315	0.12727249	0.10374781	0.63701957
25100	0.11108459	0.04021723	0.10896974	0.10015496	0.63957349
25120	0.11360994	0.03013522	0.11723546	0.09870438	0.64031501
25140	0.11236426	0.04142374	0.10893762	0.10306411	0.63421027
25160	0.10472364	0.03230846	0.12413279	0.11367886	0.62515625
25180	0.11555131	0.02843065	0.11524218	0.12516926	0.61560660
25200	0.11421679	0.02819767	0.12156948	0.09261402	0.64340204
25220	0.10170254	0.03251005	0.12933061	0.10293003	0.63352677
25240	0.11166663	0.03007243	0.11855141	0.10042798	0.63928154
25260	0.10621763	0.03638861	0.12481270	0.09148101	0.64110005
25280	0.10569270	0.02839025	0.10130002	0.10214504	0.66247198
25300	0.11645979	0.03338059	0.11493769	0.10072860	0.63449335
25320	0.10772175	0.02744556	0.12038340	0.10922004	0.63522925
25340	0.11735605	0.03264304	0.13253721	0.10448311	0.61298060
25360	0.10409948	0.02830552	0.12642659	0.09749553	0.64367288
25380	0.11139395	0.02617040	0.13209050	0.10365265	0.62669251
25400	0.11338087	0.03484930	0.12681837	0.10062017	0.62433129
25420	0.11223574	0.03390887	0.11755100	0.10453983	0.63176457
25440	0.10046972	0.03636584	0.12099862	0.10954497	0.63262085
25460	0.10885868	0.03693763	0.12102156	0.10247969	0.63070244
25480	0.11326963	0.03243580	0.12382723	0.11206527	0.61840208
25500	0.10975921	0.02880366	0.11587249	0.10068242	0.64488221
25520	0.11265201	0.02860805	0.11686733	0.10739811	0.63447451
25540	0.09817471	0.02921676	0.12575181	0.11873969	0.62811703
25560	0.10519297	0.03845342	0.12584007	0.10286672	0.62764682
25580	0.11889738	0.03156872	0.10009388	0.10459074	0.64484927
25600	0.10833101	0.02688726	0.11873675	0.11009409	0.63595089
25620	0.11581588	0.03563743	0.10836459	0.10691188	0.63327022
25640	0.11486852	0.03294022	0.11819765	0.10026863	0.63372499
25660	0.10313633	0.03524299	0.11918006	0.10652871	0.63591190
25680	0.10843469	0.03052486	0.12384491	0.10941498	0.62778056
25700	0.09517996	0.02960065	0.11047094	0.10638080	0.65836765
25720	0.11594885	0.02977786	0.11891440	0.11692059	0.61843830
25740	0.12491948	0.02975217	0.13559854	0.10033108	0.60939873
